t,dx_px,dy_px,angle_x,angle_y,valid,spot_id,spot_score,height,roll_deg,pitch_deg,yaw_deg,rollspeed,pitchspeed,yawspeed,vn,ve,v_fwd,v_right,x,y,disp_n,disp_e
6.101,-46.0,-354.0,-0.33136001229286194,0.04544371739029884,1,1,127,0.970,-2.50,-3.29,-92.97,-0.0038,-0.0437,0.1240,-0.0798,0.0037,0.0005,-0.0798,-1.3384,-0.4404,-0.1438,-0.0726
6.151,-43.0,-343.0,-0.32108452916145325,0.04238681495189667,1,1,106,0.970,-2.54,-3.38,-92.47,-0.0105,-0.0254,0.0449,-0.0798,0.0037,-0.0002,-0.0798,-1.3384,-0.4404,-0.1438,-0.0726
6.201,-43.0,-343.0,-0.32108452916145325,0.04238681495189667,1,1,97,0.970,-2.58,-3.42,-92.19,-0.0227,-0.0023,-0.0440,-0.1111,-0.0208,0.0251,-0.1103,-1.3462,-0.4425,-0.1516,-0.0747
6.251,-44.0,-342.0,-0.32016026973724365,0.04336395114660263,1,1,111,0.960,-2.63,-3.41,-92.15,-0.0244,0.0201,-0.1080,-0.1210,-0.0327,0.0372,-0.1197,-1.3488,-0.4441,-0.1542,-0.0762
6.301,-46.0,-342.0,-0.32017621397972107,0.04533481225371361,1,1,127,0.950,-2.64,-3.34,-92.21,-0.0041,0.0356,-0.1404,-0.1319,-0.0428,0.0478,-0.1301,-1.3518,-0.4459,-0.1572,-0.0781
6.351,-47.0,-353.0,-0.330436646938324,0.046422041952610016,1,1,127,0.950,-2.58,-3.27,-92.37,0.0225,0.0304,-0.1739,-0.1319,-0.0428,0.0482,-0.1300,-1.3518,-0.4459,-0.1572,-0.0781
6.400,-47.0,-352.0,-0.3295046389102936,0.04641261324286461,1,1,127,0.950,-2.45,-3.23,-92.56,0.0489,0.0174,-0.1727,-0.1438,-0.0529,0.0593,-0.1413,-1.3581,-0.4499,-0.1635,-0.0820
6.451,-45.0,-355.0,-0.33228352665901184,0.04446500912308693,1,1,127,0.940,-2.21,-3.23,-92.77,0.0735,0.0005,-0.1702,-0.1465,-0.0552,0.0622,-0.1437,-1.3612,-0.4518,-0.1666,-0.0840
6.501,-45.0,-354.0,-0.3313516676425934,0.04445591941475868,1,1,106,0.970,-1.99,-3.23,-92.95,0.0677,0.0127,-0.1732,-0.1460,-0.0548,0.0622,-0.1430,-1.3642,-0.4533,-0.1696,-0.0855
6.551,-37.0,-360.0,-0.33688151836395264,0.0365985669195652,1,1,127,0.970,-1.75,-3.16,-93.17,0.0615,0.0396,-0.1648,-0.1460,-0.0548,0.0628,-0.1427,-1.3642,-0.4533,-0.1696,-0.0855
6.601,-43.0,-360.0,-0.3369264304637909,0.04253292828798294,1,1,127,0.970,-1.56,-3.06,-93.38,0.0505,0.0471,-0.1883,-0.1352,-0.0563,0.0642,-0.1317,-1.3692,-0.4567,-0.1746,-0.0888
6.651,-32.0,-363.0,-0.3396439552307129,0.03167301043868065,1,1,127,0.950,-1.40,-2.93,-93.67,0.0425,0.0489,-0.1895,-0.1273,-0.0531,0.0612,-0.1236,-1.3714,-0.4583,-0.1768,-0.0904
6.701,-32.0,-368.0,-0.34430161118507385,0.03170666843652725,1,1,127,0.970,-1.21,-2.82,-93.91,0.0613,0.0362,-0.1453,-0.1209,-0.0506,0.0588,-0.1172,-1.3726,-0.4596,-0.1780,-0.0917
6.751,-25.0,-377.0,-0.3526460528373718,0.024819646030664444,1,1,127,0.970,-0.97,-2.74,-94.07,0.0694,0.0233,-0.1230,-0.1209,-0.0506,0.0591,-0.1170,-1.3726,-0.4596,-0.1780,-0.0917
6.800,-22.0,-380.0,-0.35542619228363037,0.021855918690562248,1,1,127,0.970,-0.80,-2.68,-94.15,0.0523,0.0215,-0.0998,-0.1077,-0.0358,0.0435,-0.1048,-1.3769,-0.4612,-0.1823,-0.0933
6.850,-20.0,-380.0,-0.3554178774356842,0.019869061186909676,1,1,127,0.960,-0.66,-2.62,-94.18,0.0384,0.0203,-0.0675,-0.1077,-0.0358,0.0435,-0.1048,-1.3769,-0.4612,-0.1823,-0.0933
6.901,-17.0,-385.0,-0.3600633144378662,0.016907760873436928,1,1,127,0.940,-0.58,-2.54,-94.11,0.0180,0.0348,-0.0187,-0.0929,-0.0209,0.0275,-0.0911,-1.3802,-0.4617,-0.1856,-0.0939
6.950,-13.0,-390.0,-0.3647075295448303,0.01294429786503315,1,1,109,0.940,-0.54,-2.42,-93.93,0.0087,0.0402,0.0072,-0.0929,-0.0209,0.0272,-0.0912,-1.3802,-0.4617,-0.1856,-0.0939
7.001,-10.0,-390.0,-0.3647005259990692,0.009957170113921165,1,1,127,0.940,-0.51,-2.29,-93.70,0.0096,0.0482,0.0246,-0.0760,-0.0140,0.0189,-0.0750,-1.3824,-0.4608,-0.1878,-0.0929
7.051,-9.0,-386.0,-0.36097365617752075,0.008953247219324112,1,1,127,0.950,-0.49,-2.15,-93.47,0.0060,0.0521,0.0168,-0.0672,-0.0133,0.0173,-0.0663,-1.3837,-0.4605,-0.1892,-0.0927
7.101,-7.0,-394.0,-0.3684203028678894,0.006976502947509289,1,1,127,0.950,-0.51,-1.96,-93.31,-0.0177,0.0663,-0.0109,-0.0544,-0.0154,0.0185,-0.0534,-1.3842,-0.4603,-0.1896,-0.0924
7.150,-9.0,-399.0,-0.3730798363685608,0.008980353362858295,1,1,127,0.950,-0.57,-1.79,-93.20,-0.0267,0.0608,-0.0108,-0.0544,-0.0154,0.0184,-0.0534,-1.3842,-0.4603,-0.1896,-0.0924
7.201,-10.0,-404.0,-0.377738356590271,0.009990120306611061,1,1,127,0.950,-0.65,-1.60,-93.08,-0.0240,0.0646,0.0050,-0.0318,-0.0248,0.0265,-0.0304,-1.3825,-0.4604,-0.1879,-0.0925
7.250,-12.0,-408.0,-0.38146838545799255,0.011999787762761116,1,1,121,0.940,-0.72,-1.38,-92.91,-0.0268,0.0837,0.0096,-0.0231,-0.0296,0.0307,-0.0216,-1.3809,-0.4607,-0.1863,-0.0928
7.301,-13.0,-414.0,-0.38705936074256897,0.013019026257097721,1,1,127,0.930,-0.82,-1.10,-92.77,-0.0390,0.1074,0.0035,-0.0155,-0.0336,0.0344,-0.0139,-1.3792,-0.4609,-0.1846,-0.0931
7.351,-20.0,-425.0,-0.39733147621154785,0.020085105672478676,1,1,127,0.930,-0.95,-0.78,-92.66,-0.0519,0.1098,-0.0088,-0.0155,-0.0336,0.0343,-0.0139,-1.3792,-0.4609,-0.1846,-0.0931
7.401,-22.0,-430.0,-0.401999294757843,0.022122306749224663,1,1,87,0.930,-1.09,-0.50,-92.58,-0.0438,0.0856,-0.0037,-0.0073,-0.0378,0.0380,-0.0055,-1.3754,-0.4624,-0.1808,-0.0946
7.451,-25.0,-437.0,-0.40853795409202576,0.025185542181134224,1,1,127,0.950,-1.18,-0.30,-92.45,-0.0227,0.0485,0.0078,-0.0073,-0.0378,0.0380,-0.0056,-1.3754,-0.4624,-0.1808,-0.0946
7.501,-27.0,-445.0,-0.41600579023361206,0.027259334921836853,1,1,124,0.960,-1.22,-0.20,-92.33,-0.0099,0.0241,0.0011,-0.0023,-0.0497,0.0497,-0.0003,-1.3719,-0.4667,-0.1773,-0.0988
7.551,-30.0,-449.0,-0.4197545647621155,0.030321478843688965,1,1,127,0.960,-1.22,-0.14,-92.23,0.0078,0.0161,-0.0059,-0.0023,-0.0497,0.0497,-0.0004,-1.3719,-0.4667,-0.1773,-0.0988
7.601,-31.0,-453.0,-0.42349082231521606,0.03136715665459633,1,1,127,0.960,-1.20,-0.09,-92.16,0.0103,0.0257,-0.0188,-0.0014,-0.0550,0.0551,0.0006,-1.3685,-0.4718,-0.1740,-0.1039
7.651,-32.0,-459.0,-0.4290927052497864,0.032434046268463135,1,1,127,0.940,-1.17,0.00,-92.12,0.0014,0.0366,-0.0348,-0.0014,-0.0550,0.0551,0.0006,-1.3685,-0.4718,-0.1740,-0.1039
7.700,-33.0,-463.0,-0.4328307509422302,0.033486057072877884,1,1,127,0.960,-1.19,0.13,-92.12,-0.0167,0.0536,-0.0378,0.0032,-0.0489,0.0488,0.0050,-1.3639,-0.4800,-0.1694,-0.1121
7.750,-39.0,-472.0,-0.4412793517112732,0.03967859596014023,1,1,127,0.960,-1.27,0.28,-92.13,-0.0410,0.0638,-0.0424,0.0032,-0.0489,0.0488,0.0050,-1.3639,-0.4800,-0.1694,-0.1121
7.801,-44.0,-472.0,-0.4413316249847412,0.04476523771882057,1,1,33,0.960,-1.42,0.50,-92.11,-0.0510,0.0836,-0.0188,0.0117,-0.0366,0.0361,0.0131,-1.3590,-0.4863,-0.1645,-0.1184
7.850,-49.0,-474.0,-0.4432566165924072,0.04988144338130951,1,1,82,0.960,-1.56,0.75,-92.08,-0.0486,0.0899,-0.0254,0.0117,-0.0366,0.0361,0.0131,-1.3590,-0.4863,-0.1645,-0.1184
7.900,-53.0,-478.0,-0.4470420181751251,0.05401783064007759,1,1,17,0.950,-1.68,0.98,-92.07,-0.0416,0.0888,-0.0242,0.0228,-0.0309,0.0300,0.0239,-1.3541,-0.4905,-0.1595,-0.1227
7.951,-53.0,-478.0,-0.4470420181751251,0.05401783064007759,1,1,17,0.950,-1.77,1.22,-92.01,-0.0167,0.0782,0.0062,0.0228,-0.0309,0.0300,0.0239,-1.3541,-0.4905,-0.1595,-0.1227
8.000,-53.0,-478.0,-0.4470420181751251,0.05401783064007759,1,1,17,0.950,-1.80,1.43,-91.90,-0.0102,0.0575,0.0027,0.0303,-0.0261,0.0251,0.0311,-1.3480,-0.4972,-0.1534,-0.1293
8.051,-53.0,-478.0,-0.4470420181751251,0.05401783064007759,1,1,17,1.030,-1.81,1.55,-91.77,0.0051,0.0287,0.0318,0.0318,-0.0231,0.0221,0.0325,-1.3454,-0.5002,-0.1508,-0.1323
8.101,-53.0,-478.0,-0.4470420181751251,0.05401783064007759,1,1,17,1.030,-1.79,1.60,-91.58,0.0013,0.0152,0.0500,0.0314,-0.0186,0.0178,0.0319,-1.3436,-0.5027,-0.1490,-0.1349
8.150,-53.0,-478.0,-0.4470420181751251,0.05401783064007759,1,1,17,1.020,-1.78,1.63,-91.34,0.0023,0.0066,0.0603,0.0295,-0.0116,0.0109,0.0298,-1.3405,-0.5068,-0.1459,-0.1389
8.201,-53.0,-478.0,-0.4470420181751251,0.05401783064007759,1,1,17,1.020,-1.78,1.68,-91.08,-0.0042,0.0267,0.0650,0.0266,-0.0078,0.0073,0.0267,-1.3383,-0.5093,-0.1437,-0.1414
8.251,-53.0,-478.0,-0.4470420181751251,0.05401783064007759,1,1,17,1.010,-1.78,1.79,-90.82,-0.0046,0.0507,0.0554,0.0219,-0.0043,0.0039,0.0220,-1.3360,-0.5119,-0.1414,-0.1441
8.301,-53.0,-478.0,-0.4470420181751251,0.05401783064007759,1,1,17,1.010,-1.80,1.96,-90.67,-0.0184,0.0614,-0.0024,0.0211,-0.0002,-0.0000,0.0211,-1.3339,-0.5142,-0.1393,-0.1463
8.351,-53.0,-478.0,-0.4470420181751251,0.05401783064007759,1,1,17,1.010,-1.88,2.13,-90.64,-0.0261,0.0611,-0.0094,0.0197,0.0050,-0.0052,0.0197,-1.3315,-0.5162,-0.1370,-0.1483
8.401,-53.0,-478.0,-0.4470420181751251,0.05401783064007759,1,1,17,1.010,-1.94,2.27,-90.59,-0.0190,0.0180,-0.0151,0.0141,0.0135,-0.0136,0.0139,-1.3297,-0.5178,-0.1351,-0.1499
8.450,-53.0,-478.0,-0.4470420181751251,0.05401783064007759,1,1,17,1.020,-2.08,2.37,-90.52,-0.0642,0.0323,0.0015,0.0137,0.0143,-0.0144,0.0135,-1.3281,-0.5197,-0.1336,-0.1519
8.501,-53.0,-478.0,-0.4470420181751251,0.05401783064007759,1,1,17,1.020,-2.25,2.44,-90.48,-0.0632,0.0186,-0.0208,0.0121,0.0178,-0.0179,0.0120,-1.3267,-0.5217,-0.1321,-0.1538
8.551,-53.0,-478.0,-0.4470420181751251,0.05401783064007759,1,1,17,1.010,-2.41,2.50,-90.50,-0.0408,0.0301,-0.0284,0.0103,0.0218,-0.0219,0.0101,-1.3255,-0.5239,-0.1309,-0.1560
8.600,-53.0,-478.0,-0.4470420181751251,0.05401783064007759,1,1,17,1.010,-2.48,2.60,-90.49,-0.0039,0.0411,-0.0116,0.0059,0.0254,-0.0255,0.0057,-1.3246,-0.5253,-0.1301,-0.1575
8.650,-53.0,-478.0,-0.4470420181751251,0.05401783064007759,1,1,17,1.020,-2.45,2.72,-90.45,0.0258,0.0465,0.0014,0.0042,0.0285,-0.0285,0.0040,-1.3240,-0.5263,-0.1294,-0.1584
8.701,-53.0,-478.0,-0.4470420181751251,0.05401783064007759,1,1,17,1.020,-2.35,2.86,-90.38,0.0340,0.0530,0.0160,0.0034,0.0302,-0.0302,0.0032,-1.3234,-0.5273,-0.1288,-0.1594
8.751,-53.0,-478.0,-0.4470420181751251,0.05401783064007759,1,1,17,1.020,-2.24,2.99,-90.27,0.0431,0.0399,0.0256,0.0034,0.0302,-0.0302,0.0032,-1.3234,-0.5273,-0.1288,-0.1594
8.801,-53.0,-478.0,-0.4470420181751251,0.05401783064007759,1,1,17,1.020,-2.11,3.08,-90.14,0.0361,0.0200,0.0259,0.0041,0.0251,-0.0251,0.0041,-1.3219,-0.5312,-0.1274,-0.1633
8.851,-53.0,-478.0,-0.4470420181751251,0.05401783064007759,1,1,17,1.020,-2.02,3.10,-90.02,0.0214,-0.0007,0.0173,0.0041,0.0251,-0.0251,0.0041,-1.3219,-0.5312,-0.1274,-0.1633
8.901,-53.0,-478.0,-0.4470420181751251,0.05401783064007759,1,1,17,1.020,-2.00,3.08,-89.94,-0.0029,-0.0042,-0.0074,0.0094,0.0184,-0.0184,0.0094,-1.3196,-0.5367,-0.1250,-0.1688
8.950,-53.0,-478.0,-0.4470420181751251,0.05401783064007759,1,1,17,1.000,-2.03,3.08,-89.92,-0.0156,0.0067,-0.0148,0.0094,0.0184,-0.0184,0.0094,-1.3196,-0.5367,-0.1250,-0.1688
9.001,0.0,0.0,nan,nan,0,0,0,1.000,-2.10,3.12,-89.94,-0.0278,0.0291,-0.0382,0.0107,0.0195,-0.0195,0.0107,-1.3172,-0.5411,-0.1226,-0.1732
9.050,0.0,0.0,nan,nan,0,0,0,1.030,-2.19,3.22,-90.03,-0.0290,0.0453,-0.0553,0.0107,0.0195,-0.0195,0.0107,-1.3172,-0.5411,-0.1226,-0.1732
9.101,0.0,0.0,nan,nan,0,0,0,1.030,-2.26,3.34,-90.12,-0.0150,0.0540,-0.0448,0.0110,0.0316,-0.0316,0.0109,-1.3157,-0.5450,-0.1211,-0.1771
9.151,0.0,0.0,nan,nan,0,0,0,1.020,-2.31,3.50,-90.18,-0.0151,0.0545,-0.0275,0.0110,0.0316,-0.0316,0.0109,-1.3157,-0.5450,-0.1211,-0.1771
9.201,0.0,0.0,nan,nan,0,0,0,1.020,-2.36,3.62,-90.18,-0.0216,0.0479,-0.0099,0.0078,0.0512,-0.0512,0.0077,-1.3161,-0.5510,-0.1215,-0.1831
9.251,0.0,0.0,nan,nan,0,0,0,1.030,-2.42,3.75,-90.11,-0.0173,0.0363,0.0190,0.0078,0.0512,-0.0512,0.0077,-1.3161,-0.5510,-0.1215,-0.1831
9.301,0.0,0.0,nan,nan,0,0,0,1.030,-2.45,3.82,-89.99,-0.0145,0.0267,0.0289,0.0030,0.0698,-0.0698,0.0031,-1.3166,-0.5539,-0.1220,-0.1860
9.350,0.0,0.0,nan,nan,0,0,0,1.040,-2.48,3.88,-89.86,-0.0054,0.0169,0.0234,0.0030,0.0698,-0.0698,0.0032,-1.3166,-0.5539,-0.1220,-0.1860
9.401,0.0,0.0,nan,nan,0,0,0,1.040,-2.49,3.92,-89.74,-0.0017,0.0087,0.0192,0.0002,0.0841,-0.0841,0.0006,-1.3156,-0.5540,-0.1210,-0.1862
9.451,0.0,0.0,nan,nan,0,0,0,1.020,-2.48,3.92,-89.67,0.0053,-0.0035,0.0147,0.0002,0.0841,-0.0841,0.0007,-1.3156,-0.5540,-0.1210,-0.1862
9.501,0.0,0.0,nan,nan,0,0,0,1.020,-2.46,3.89,-89.58,0.0055,-0.0096,0.0123,-0.0037,0.0965,-0.0965,-0.0030,-1.3153,-0.5546,-0.1207,-0.1867
9.551,0.0,0.0,nan,nan,0,0,0,1.020,-2.43,3.84,-89.49,0.0138,-0.0188,0.0208,-0.0037,0.0965,-0.0965,-0.0028,-1.3153,-0.5546,-0.1207,-0.1867
9.601,0.0,0.0,nan,nan,0,0,0,1.020,-2.38,3.78,-89.39,0.0179,-0.0245,0.0198,-0.0061,0.1051,-0.1051,-0.0050,-1.3145,-0.5543,-0.1199,-0.1864
9.651,0.0,0.0,nan,nan,0,0,0,1.030,-2.34,3.70,-89.30,0.0107,-0.0273,0.0113,-0.0061,0.1051,-0.1051,-0.0048,-1.3145,-0.5543,-0.1199,-0.1864
9.701,0.0,0.0,nan,nan,0,0,0,1.030,-2.31,3.62,-89.23,0.0105,-0.0205,0.0183,-0.0077,0.1096,-0.1097,-0.0063,-1.3137,-0.5533,-0.1191,-0.1854
9.751,0.0,0.0,nan,nan,0,0,0,1.040,-2.28,3.57,-89.14,0.0091,-0.0112,0.0141,-0.0077,0.1096,-0.1097,-0.0061,-1.3137,-0.5533,-0.1191,-0.1854
9.801,0.0,0.0,nan,nan,0,0,0,1.040,-2.26,3.55,-89.08,0.0025,0.0012,0.0039,-0.0091,0.1074,-0.1075,-0.0074,-1.3132,-0.5525,-0.1186,-0.1846
9.851,0.0,0.0,nan,nan,0,0,0,1.030,-2.26,3.56,-89.05,0.0016,0.0078,-0.0060,-0.0091,0.1074,-0.1076,-0.0073,-1.3132,-0.5525,-0.1186,-0.1846
9.901,0.0,0.0,nan,nan,0,0,0,1.030,-2.27,3.56,-89.05,-0.0061,0.0037,-0.0187,-0.0094,0.1021,-0.1023,-0.0077,-1.3135,-0.5519,-0.1190,-0.1840
9.950,0.0,0.0,nan,nan,0,0,0,1.030,-2.30,3.56,-89.06,-0.0081,-0.0049,-0.0074,-0.0094,0.1021,-0.1023,-0.0077,-1.3135,-0.5519,-0.1190,-0.1840
10.001,0.0,0.0,nan,nan,0,0,0,1.030,-2.31,3.52,-89.04,-0.0029,-0.0175,-0.0035,-0.0105,0.0985,-0.0987,-0.0088,-1.3142,-0.5519,-0.1196,-0.1840
10.051,0.0,0.0,nan,nan,0,0,0,1.010,-2.31,3.46,-89.03,0.0006,-0.0170,-0.0100,-0.0113,0.0989,-0.0990,-0.0096,-1.3146,-0.5521,-0.1200,-0.1842
10.101,0.0,0.0,nan,nan,0,0,0,1.010,-2.29,3.41,-89.04,0.0109,-0.0109,-0.0203,-0.0128,0.0987,-0.0989,-0.0111,-1.3149,-0.5523,-0.1204,-0.1845
10.150,0.0,0.0,nan,nan,0,0,0,1.020,-2.24,3.37,-89.08,0.0288,-0.0085,-0.0208,-0.0128,0.0987,-0.0989,-0.0112,-1.3149,-0.5523,-0.1204,-0.1845
10.201,0.0,0.0,nan,nan,0,0,0,1.020,-2.15,3.34,-89.09,0.0330,-0.0081,-0.0042,-0.0144,0.0982,-0.0984,-0.0129,-1.3158,-0.5532,-0.1212,-0.1853
10.250,0.0,0.0,nan,nan,0,0,0,1.020,-2.07,3.32,-89.06,0.0212,-0.0067,0.0036,-0.0144,0.0982,-0.0984,-0.0128,-1.3158,-0.5532,-0.1212,-0.1853
10.301,0.0,0.0,nan,nan,0,0,0,1.020,-2.05,3.31,-89.04,-0.0094,0.0057,-0.0027,-0.0119,0.1001,-0.1003,-0.0102,-1.3163,-0.5539,-0.1217,-0.1860
10.350,0.0,0.0,nan,nan,0,0,0,1.030,-2.12,3.33,-88.99,-0.0274,0.0085,0.0162,-0.0119,0.1001,-0.1003,-0.0102,-1.3163,-0.5539,-0.1217,-0.1860
10.401,0.0,0.0,nan,nan,0,0,0,1.030,-2.20,3.35,-88.92,-0.0300,0.0078,0.0187,-0.0120,0.0996,-0.0998,-0.0101,-1.3168,-0.5551,-0.1222,-0.1872
10.451,0.0,0.0,nan,nan,0,0,0,1.030,-2.24,3.35,-88.84,0.0018,-0.0045,0.0136,-0.0120,0.0996,-0.0999,-0.0100,-1.3168,-0.5551,-0.1222,-0.1872
10.501,0.0,0.0,nan,nan,0,0,0,1.030,-2.19,3.31,-88.80,0.0261,-0.0163,-0.0040,-0.0117,0.0890,-0.0892,-0.0099,-1.3179,-0.5582,-0.1233,-0.1903
10.550,0.0,0.0,nan,nan,0,0,0,1.030,-2.09,3.24,-88.80,0.0429,-0.0289,-0.0119,-0.0117,0.0890,-0.0892,-0.0099,-1.3179,-0.5582,-0.1233,-0.1903
10.601,0.0,0.0,nan,nan,0,0,0,1.020,-1.97,3.14,-88.79,0.0467,-0.0403,-0.0042,-0.0098,0.0845,-0.0847,-0.0081,-1.3191,-0.5609,-0.1245,-0.1930
10.651,0.0,0.0,nan,nan,0,0,0,1.020,-1.84,3.00,-88.76,0.0402,-0.0435,0.0096,-0.0098,0.0845,-0.0847,-0.0080,-1.3191,-0.5609,-0.1245,-0.1930
10.701,0.0,0.0,nan,nan,0,0,0,1.040,-1.76,2.87,-88.68,0.0140,-0.0305,0.0218,-0.0062,0.0843,-0.0844,-0.0043,-1.3190,-0.5657,-0.1244,-0.1978
10.751,0.0,0.0,nan,nan,0,0,0,1.040,-1.73,2.80,-88.57,0.0080,-0.0165,0.0314,-0.0062,0.0843,-0.0844,-0.0041,-1.3190,-0.5657,-0.1244,-0.1978
10.800,0.0,0.0,nan,nan,0,0,0,1.040,-1.71,2.78,-88.46,0.0034,0.0031,0.0255,-0.0027,0.0790,-0.0791,-0.0006,-1.3185,-0.5693,-0.1239,-0.2015
10.851,0.0,0.0,nan,nan,0,0,0,1.020,-1.72,2.81,-88.38,-0.0150,0.0241,0.0132,-0.0027,0.0790,-0.0791,-0.0005,-1.3185,-0.5693,-0.1239,-0.2015
10.901,0.0,0.0,nan,nan,0,0,0,1.020,-1.77,2.89,-88.32,-0.0256,0.0341,0.0062,-0.0012,0.0766,-0.0766,0.0010,-1.3177,-0.5715,-0.1231,-0.2037
10.951,0.0,0.0,nan,nan,0,0,0,1.020,-1.86,2.99,-88.30,-0.0283,0.0343,-0.0076,-0.0012,0.0766,-0.0766,0.0011,-1.3177,-0.5715,-0.1231,-0.2037
11.001,0.0,0.0,nan,nan,0,0,0,1.020,-1.93,3.06,-88.30,-0.0166,0.0176,-0.0159,0.0001,0.0698,-0.0698,0.0022,-1.3169,-0.5730,-0.1223,-0.2051
11.051,0.0,0.0,nan,nan,0,0,0,1.030,-1.96,3.08,-88.33,-0.0054,-0.0039,-0.0178,0.0001,0.0698,-0.0698,0.0021,-1.3169,-0.5730,-0.1223,-0.2051
11.101,0.0,0.0,nan,nan,0,0,0,1.030,-1.98,3.04,-88.34,-0.0056,-0.0115,-0.0109,0.0034,0.0661,-0.0660,0.0053,-1.3164,-0.5741,-0.1218,-0.2063
11.151,0.0,0.0,nan,nan,0,0,0,1.030,-1.97,3.00,-88.30,0.0085,-0.0187,0.0161,0.0034,0.0661,-0.0660,0.0054,-1.3164,-0.5741,-0.1218,-0.2063
11.201,0.0,0.0,nan,nan,0,0,0,1.030,-1.93,2.94,-88.21,0.0206,-0.0167,0.0192,0.0033,0.0650,-0.0649,0.0053,-1.3167,-0.5755,-0.1221,-0.2076
11.251,0.0,0.0,nan,nan,0,0,0,1.040,-1.86,2.90,-88.13,0.0233,-0.0045,0.0184,0.0033,0.0650,-0.0649,0.0054,-1.3167,-0.5755,-0.1221,-0.2076
11.300,0.0,0.0,nan,nan,0,0,0,1.040,-1.82,2.91,-88.06,0.0046,0.0140,0.0105,0.0051,0.0644,-0.0642,0.0073,-1.3171,-0.5769,-0.1225,-0.2091
11.350,0.0,0.0,nan,nan,0,0,0,1.020,-1.83,2.96,-88.01,-0.0113,0.0155,0.0082,0.0051,0.0644,-0.0642,0.0073,-1.3171,-0.5769,-0.1225,-0.2091
11.401,0.0,0.0,nan,nan,0,0,0,1.020,-1.88,2.98,-87.96,-0.0253,0.0046,0.0116,0.0054,0.0693,-0.0690,0.0078,-1.3171,-0.5778,-0.1225,-0.2099
11.450,0.0,0.0,nan,nan,0,0,0,1.030,-1.97,2.97,-87.90,-0.0402,-0.0075,0.0134,0.0054,0.0693,-0.0690,0.0079,-1.3171,-0.5778,-0.1225,-0.2099
11.501,0.0,0.0,nan,nan,0,0,0,1.030,-2.09,2.93,-87.83,-0.0390,-0.0220,0.0226,0.0054,0.0809,-0.0806,0.0085,-1.3165,-0.5773,-0.1219,-0.2094
11.550,0.0,0.0,nan,nan,0,0,0,1.020,-2.19,2.85,-87.73,-0.0306,-0.0288,0.0346,0.0054,0.0809,-0.0806,0.0086,-1.3165,-0.5773,-0.1219,-0.2094
11.601,0.0,0.0,nan,nan,0,0,0,1.020,-2.24,2.77,-87.59,-0.0131,-0.0267,0.0456,0.0055,0.0902,-0.0899,0.0093,-1.3163,-0.5753,-0.1217,-0.2074
11.651,0.0,0.0,nan,nan,0,0,0,1.000,-2.22,2.70,-87.43,0.0196,-0.0245,0.0479,0.0055,0.0902,-0.0899,0.0096,-1.3163,-0.5753,-0.1217,-0.2074
11.701,0.0,0.0,nan,nan,0,0,0,1.000,-2.13,2.64,-87.30,0.0464,-0.0265,0.0407,0.0042,0.0905,-0.0902,0.0084,-1.3173,-0.5729,-0.1227,-0.2051
11.750,0.0,0.0,nan,nan,0,0,0,1.000,-1.98,2.57,-87.14,0.0435,-0.0243,0.0467,0.0042,0.0905,-0.0902,0.0087,-1.3173,-0.5729,-0.1227,-0.2051
11.800,0.0,0.0,nan,nan,0,0,0,1.000,-1.88,2.48,-86.99,0.0249,-0.0371,0.0511,0.0038,0.0884,-0.0880,0.0084,-1.3187,-0.5695,-0.1241,-0.2016
11.850,0.0,0.0,nan,nan,0,0,0,1.000,-1.85,2.38,-86.82,-0.0055,-0.0453,0.0683,0.0038,0.0884,-0.0880,0.0087,-1.3187,-0.5695,-0.1241,-0.2016
11.901,0.0,0.0,nan,nan,0,0,0,1.000,-1.88,2.22,-86.56,-0.0177,-0.0516,0.0805,0.0014,0.0855,-0.0853,0.0065,-1.3200,-0.5648,-0.1254,-0.1969
11.951,0.0,0.0,nan,nan,0,0,0,1.000,-1.94,2.11,-86.35,-0.0240,-0.0274,0.0462,0.0014,0.0855,-0.0852,0.0069,-1.3200,-0.5648,-0.1254,-0.1969
12.001,0.0,0.0,nan,nan,0,0,0,1.000,-1.97,2.06,-86.27,-0.0022,-0.0091,0.0090,0.0044,0.0615,-0.0611,0.0084,-1.3207,-0.5625,-0.1261,-0.1946
12.050,0.0,0.0,nan,nan,0,0,0,1.030,-1.98,2.09,-86.28,-0.0096,0.0306,-0.0385,0.0044,0.0615,-0.0611,0.0084,-1.3207,-0.5625,-0.1261,-0.1946
12.101,0.0,0.0,nan,nan,0,0,0,1.030,-2.08,2.22,-86.47,-0.0612,0.0680,-0.0964,0.0100,0.0410,-0.0403,0.0125,-1.3212,-0.5635,-0.1267,-0.1956
12.151,0.0,0.0,nan,nan,0,0,0,1.020,-2.33,2.41,-86.78,-0.0873,0.0663,-0.1127,0.0100,0.0410,-0.0404,0.0123,-1.3212,-0.5635,-0.1267,-0.1956
12.201,0.0,0.0,nan,nan,0,0,0,1.020,-2.58,2.51,-87.05,-0.0530,0.0109,-0.0663,0.0111,0.0295,-0.0288,0.0126,-1.3217,-0.5657,-0.1271,-0.1978
12.251,0.0,0.0,nan,nan,0,0,0,1.020,-2.63,2.45,-87.12,0.0098,-0.0543,-0.0095,0.0111,0.0295,-0.0289,0.0126,-1.3217,-0.5657,-0.1271,-0.1978
